ZIP,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,white,black,ai_an,asian,native_hi,other_pac,X2_or_more,hispanic,median_income
49508,6.906172045,6.622876793,9.43631962,9.849543193,7.864302061,6.519308555,8.576544597,10.28565134,9.809885552,10.19217381,3.274013807,0.620434425,0.207125925,0.003265444,0.054520826,0.00031445,0.028034444,0.022277587,0.064026898,53014
49509,10.4820061,10.70630118,13.44434665,11.21715174,9.608945303,9.567225131,9.993466942,12.13640975,13.09359965,13.60945615,3.832154281,0.569823101,0.059015906,0.00573807,0.022000892,0.000267578,0.113453248,0.019771072,0.209930132,42096
49512,6.575148427,6.348428742,8.296320656,9.951032095,8.028733098,9.006689267,7.289346414,9.795219465,9.639747216,10.49254696,2.054050453,0.648690968,0.15357635,0.002755856,0.071276462,0.000375799,0.034824001,0.019290993,0.06920957,47606
49519,10.0598296,10.27358528,11.4553471,10.39894815,11.28485309,8.447668363,9.525398541,8.775438207,11.83253828,11.70354429,2.082898231,0.706667095,0.067120998,0.004918349,0.019448373,0.000257169,0.062074065,0.017680339,0.121833612,47387
49525,4.688266293,5.957130201,7.272212931,6.600629496,7.758044886,4.277949512,4.958090235,8.570385184,8.891924793,9.218457152,1.693534795,0.911914235,0.031130268,0.003205128,0.016136163,0.000478927,0.006152373,0.012857353,0.018125553,61307
49534,4.237520301,5.862262128,7.331930028,7.574170223,7.17150815,4.492238957,5.663292698,7.111782258,7.109451122,7.397735118,2.171233588,0.931322674,0.01471657,0.004542151,0.010492369,9.08E-05,0.007767078,0.008766352,0.022301962,60162
49544,13.13292615,11.50355555,9.533083822,11.93313791,13.95872668,11.58542273,11.36756334,15.11056304,14.81517235,10.33283237,3.49060028,0.845321382,0.033231307,0.006340184,0.021534762,0.000218627,0.023721032,0.016397027,0.05323568,41455
49546,3.748085242,4.813551669,4.427899319,6.025444344,5.207853112,3.654996738,4.767337306,5.441223799,6.507360329,7.241707964,2.10605771,0.816032484,0.088709149,0.00225948,0.043192089,6.55E-05,0.009136158,0.013098435,0.027506713,64963
49548,11.19098406,10.63829383,14.29034747,14.4971016,14.32758971,10.57295032,15.21675207,19.77648688,14.93862504,19.20046508,3.794336434,0.671226085,0.080786281,0.00784531,0.034881008,0.000845777,0.063666589,0.020823612,0.119925338,40907
49601,14.31839018,13.17412298,12.91425291,13.39855342,14.83218767,15.49283522,14.90306695,10.06413166,10.57260547,12.22376792,7.286886151,0.959361531,0.003220764,0.004689054,0.007009899,0.000331549,0.002983944,0.010609577,0.011793682,40276
49611,0,0,0,0,0,0,0,0,0,0,0,0.94214876,0.008264463,0,0,0,0.024793388,0,0.024793388,36790
49612,12.37562658,11.7919231,6.391713738,6.384091258,12.48204773,6.202032114,15.55506592,0,3.203772435,9.565582783,9.755557627,0.977112676,0,0,0,0,0,0.009683099,0.013204225,44803
49613,0,5.180503235,12.49574691,5.167454118,14.18730029,7.535628971,0,0,5.360774559,9.678585588,0,0.96969697,0,0.005772006,0,0,0,0.005772006,0.018759019,42960
49614,5.109658961,3.691657312,0.57400914,6.261328817,2.400519606,2.325484946,1.258508817,4.559797527,5.990403047,2.62008724,2.901496559,0.957122608,0,0.005669738,0.000708717,0.001417434,0.009213324,0.007441531,0.018426648,34243
49615,6.452127814,6.109163132,2.480308594,5.102146865,6.656824619,4.838419608,6.374720092,2.859630259,5.936288526,8.093282716,6.63438993,0.972201539,0.000496401,0.004219409,0.001489203,0.000992802,0.001737404,0.006949615,0.011913626,46539
49616,15.7269959,15.56017629,10.69277224,14.2006463,12.45536657,9.183071277,15.36122472,12.82463394,19.25501479,11.93859205,11.22303232,0.906882591,0.00708502,0.04757085,0,0,0.008603239,0.01062753,0.019230769,44321
49617,3.931520547,10.06739379,7.116627773,9.965272554,5.20593482,6.431389533,4.017908296,4.751128933,8.059172525,2.057962563,10.54829191,0.958974359,0.00361991,0.010859729,0.001206637,0,0.004524887,0.011161388,0.009653092,31277
49618,13.55346163,4.719354665,11.98192681,4.938307227,8.929979632,4.477081866,9.234872011,4.521563338,4.312543627,0,0,0.981675393,0.007853403,0,0,0,0,0.006544503,0.003926702,39127
49619,7.56770973,6.122265315,0,9.649125946,0,0,3.235521532,4.149509099,0,2.917535676,2.917535676,0.945701357,0.004524887,0.014479638,0.001809955,0,0.002714932,0.02081448,0.009954751,43650
49620,11.08318859,8.610355869,8.324186421,9.701402495,10.97095219,18.23863661,13.91114585,10.01001926,13.76127309,14.25578585,8.425535297,0.951268627,0.006041079,0.006041079,0.000402739,0.002416432,0.00281917,0.015706806,0.015304068,44731
49621,8.5637625,5.485690956,5.075415891,3.176898482,4.263676292,3.400240988,7.23591489,6.250830136,7.046646996,6.411967926,3.498006395,0.95971867,0,0.014066496,0.000639386,0,0.005754476,0.00511509,0.014705882,51177
49622,9.770260706,4.838350521,11.69851155,13.92654844,2.793084362,10.39276175,8.144958701,4.415355613,10.72325124,3.369464395,5.363865758,0.985605758,0.00039984,0.0019992,0,0,0.00239904,0.003198721,0.006397441,35875
49623,3.026410825,10.98785627,15.19981607,11.06408814,5.654156529,5.843607131,0,6.169993041,0,9.392348368,3.085420017,0.947818648,0.026518392,0.011120616,0,0,0,0.010265184,0.00427716,31985
49625,7.26807578,2.359854605,7.711114576,7.587902538,14.83738934,4.872472951,9.902237854,13.81666033,5.137247643,12.44965112,12.81928695,0.912831241,0,0.011854951,0,0,0.013947001,0.023012552,0.038354254,3860
49626,0,0,0,0,0,0,0,0,0,0,0,0.847727273,0.022727273,0.045454545,0,0,0.004545455,0.036363636,0.043181818,45940
49627,0,0,0,0,0,0,0,0,0,0,0,0.973544974,0,0.010582011,0,0,0,0.010582011,0.005291005,NA
49628,0,0,0,0,0,0,0,0,0,0,0,0.910025707,0,0,0.007712082,0,0.015424165,0.023136247,0.043701799,44560
49629,9.299328385,5.292317544,3.148217814,2.179728745,4.853089744,13.88675254,3.612282456,0.720416329,7.981940801,6.203740981,7.480768691,0.96388765,0.003566652,0.009808292,0.00312082,0.000891663,0.001783326,0.005795809,0.011145787,51375
49630,1.763274108,4.921160672,0,4.711646816,11.50049356,10.09714178,4.110703149,3.204572988,6.894178656,2.803253954,8.200937859,0.982541899,0.002094972,0.002793296,0.002793296,0,0,0.004189944,0.005586592,49816
49631,8.518395359,7.960521441,7.009793802,9.745656017,9.151334906,8.111014551,8.10780925,6.475132295,6.117174831,4.614363489,1.125777301,0.965270033,0.004301418,0.006372471,0,0,0.001115182,0.011151824,0.011789071,30939
49632,3.025807549,17.58190604,0,2.848934813,0,6.108821403,0,9.07129325,5.684151776,0,0,0.962003454,0,0,0,0,0.007772021,0.002590674,0.027633851,40727
49633,6.78181307,9.502028868,10.75394942,6.84917502,12.59464353,9.376801323,8.426101404,12.04030527,10.41971339,8.701672995,11.35869819,0.974331262,0.001350986,0.008646312,0.000540394,0.001350986,0.001350986,0.007565523,0.00486355,45631
49634,0,0,0,0,0,0,0,0,0,0,0,0.948275862,0,0,0,0,0,0.051724138,0,45940
49635,6.05285,8.613531493,12.48153215,8.963660776,8.503852537,6.991988925,12.81567057,15.92357,17.7926263,8.733805672,11.75419737,0.955076923,0.005538462,0.014769231,0.005538462,0,0.001230769,0.008,0.009846154,41830
49636,0,2.384434464,6.509511964,0,0,17.59892196,12.54483643,6.413265893,6.710806786,17.53025875,0,0.980392157,0.003921569,0,0,0,0,0.009803922,0.005882353,50656
49637,10.64036581,8.181756211,10.3727207,13.46255971,13.71379674,3.87327768,14.08925269,2.081126696,17.16712341,9.039224405,16.01295809,0.94087107,0,0.014998558,0.003461206,0,0.005768676,0.013844823,0.021055668,50648
49638,8.318219903,7.555237864,12.66518374,8.244035558,4.261213107,4.560742476,0,0,0,4.358530218,0,0.971291866,0.004784689,0.003588517,0,0,0,0.005980861,0.014354067,35176
49639,5.585288502,6.973256394,10.42306152,14.49712425,2.5693921,7.042404145,8.485895855,4.168016425,6.087316699,2.767966993,1.867889323,0.972375691,0.002762431,0.005919495,0.001578532,0,0.001183899,0.010260458,0.005919495,37705
49640,1.982633251,23.21027583,2.219671755,8.479560569,2.252983127,12.26933331,6.574315266,2.06611471,4.978012052,3.355709889,3.317929975,0.956118665,0.001854141,0.02657602,0.001854141,0,0.002472188,0.008652658,0.002472188,47244
49642,9.759029335,15.37643325,7.802773872,8.173182185,12.38545439,11.9182481,8.14351829,7.079131116,0,0,5.538170071,0.535211268,0.422535211,0.004694836,0,0,0,0.025821596,0.011737089,31705
49643,8.287017352,13.46297382,6.713223013,10.76496558,7.737208988,9.160635087,7.327835311,13.79540264,9.989736271,13.64314233,15.26723461,0.963250436,0.003168066,0.013622683,0.000158403,0.00047521,0.001267226,0.006652938,0.011405037,40102
49644,10.25393999,5.901216773,5.218385932,5.922231874,13.42932971,2.336723414,4.099571471,6.165361043,3.342702656,1.600708067,3.402838269,0.971734893,0.002923977,0.005847953,0.000487329,0,0,0.007309942,0.011695906,3484
49645,3.233887745,10.00090705,0,4.401260907,2.946927757,8.590070833,6.090800674,5.325574142,9.282802328,3.342831801,0,0.949244713,0,0.01570997,0.001208459,0,0.009063444,0.007854985,0.016918429,14118
49646,9.127847102,8.561095783,10.02356256,11.13585843,4.820561101,5.423895054,9.716923381,13.97852097,13.46572508,15.88361367,11.28334717,0.962353801,0.001583821,0.011817739,0.001949318,0,0.002192982,0.011208577,0.008893762,38687
49648,5.039479361,3.499172831,10.0730061,5.885214585,4.90288346,10.3239541,2.216080172,1.45963346,4.844297617,6.999128932,4.944238179,0.943017282,0,0.017748716,0.000934143,0.001401214,0.007473143,0.009341429,0.020084073,35651
49649,7.810975376,10.54489904,8.018398292,9.43795423,12.72777639,7.701947516,11.47547518,8.863110836,7.29123659,10.58270434,8.406071575,0.971752289,0.001707279,0.008381189,0.000776036,0.000776036,0.000620829,0.005897874,0.010088468,52279
49650,12.07999128,10.00965531,6.434599205,3.834187818,9.390206075,6.347943225,8.228137754,5.360650286,6.135536768,14.25203562,12.89282233,0.97409981,0.000631712,0.007896399,0,0,0.001895136,0.008528111,0.006948831,3608
49651,8.730757599,8.077712968,6.928292694,8.199309341,10.20359164,7.941281474,5.970871246,8.665414481,3.106881944,5.051866667,5.147394442,0.970664928,0.002216428,0.005736636,0.000912647,0,0.002477184,0.007040417,0.01095176,39816
49653,6.141996098,3.514719615,3.295851197,5.620986576,3.427172268,3.765221436,20.75762144,2.487576847,2.677376847,4.260924298,2.396438658,0.877124818,0,0.019912579,0.003885381,0,0.02185527,0.010684798,0.066537154,54126
49654,9.472587246,4.844889275,0,7.639321594,5.283082174,5.319756957,0,0,0,0,4.756298116,0.964234621,0,0,0.004291845,0,0.004291845,0.00286123,0.024320458,54167
49655,6.566575323,6.143469871,7.555720107,5.022784274,6.360253167,5.495813016,4.219350079,3.369824866,4.790361172,7.069640876,4.853542137,0.982997481,0.002518892,0.00220403,0,0,0,0.009445844,0.002833753,42256
49656,6.052932073,2.225314342,16.47529583,13.36281219,16.38488631,4.581315254,9.116354563,8.270319557,2.376353781,7.219042243,0,0.968264249,0.002590674,0.011658031,0,0,0.002590674,0.008419689,0.006476684,33750
49657,4.621816617,3.580558241,0.975136818,6.255313603,1.834181673,0,3.6987918,9.360974504,9.553360521,1.943135026,4.707747841,0.962790698,0.000547196,0.001367989,0.00246238,0,0.009575923,0.007113543,0.016142271,40908
49659,8.822087046,11.66236755,10.63463413,8.393607087,4.888015586,8.96174045,12.88160498,9.688228363,10.9478638,6.938988355,14.97703486,0.960924923,0.000878092,0.013464071,0.000292697,0,0.001756183,0.01361042,0.009073613,35395
49660,14.55688411,7.06331365,4.881048571,5.664879895,6.112753455,6.048688078,10.54389575,6.798921292,4.485324499,4.435534822,4.910604621,0.91816719,0.003294767,0.033024289,0.002605164,0.00091947,0.004980461,0.015018006,0.021990652,41964
49663,1.691507371,8.876371365,11.40739413,13.54822821,9.917582976,6.869814913,7.554575247,13.71271837,12.19219128,8.967232618,10.67681153,0.971438286,0.001190071,0.004250255,0.002040122,0,0.001530092,0.010540632,0.009010541,10208
49664,5.24575404,3.35576894,3.363400726,13.3601133,5.990809144,6.797713691,11.0893329,4.271903725,6.046457716,7.052425206,6.914257668,0.987273617,0.002936858,0.002936858,0.003426334,0,0.000489476,0.000489476,0.002447381,47117
49665,5.356915545,7.399531883,7.693547133,7.408245139,11.91968074,5.418578314,7.333400838,4.101542058,7.815457693,8.475651462,5.34998969,0.974513749,0.000894254,0.002906327,0,0,0.001564945,0.002012072,0.018108652,6639
49666,0,0,0,0,0,0,0,0,0,0,0,0.963302752,0.009174312,0,0,0,0,0,0.027522936,58839
49667,31.62591366,26.06649089,0,13.27987869,2.917095628,5.843170492,0,13.08352969,6.205936794,0,11.97368051,0.996357013,0,0,0,0,0,0.003642987,0,39596
49668,18.6210523,8.616836497,16.72252866,12.04172201,6.231102952,5.497658676,4.690688717,11.52994295,13.04923324,8.362714924,7.391014621,0.968510405,0.000547645,0.014786418,0.000821468,0.000547645,0.00109529,0.006297919,0.007393209,39429
49670,6.34348514,8.467075463,6.799347065,5.751716182,8.126438974,1.735508038,3.137678953,3.614743786,14.04065267,0,8.179793813,0.928313564,0.00103146,0.038679732,0.00051573,0,0.003610108,0.003094379,0.024755028,63135
49674,0,0,0,0,0,0,0,0,0,0,0,0.881818182,0,0.118181818,0,0,0,0,0,63295
49675,15.10584913,0,6.950675243,8.466907767,0,3.408970485,3.149564563,0,0,2.729984272,3.159455825,0.971899225,0,0.007751938,0,0,0,0.012596899,0.007751938,44461
49676,2.974104021,5.453938802,3.619625066,7.013047667,6.103897094,2.172990461,3.066707162,3.836084884,11.3610543,7.824000323,3.020405635,0.956976744,0,0.013953488,0.001453488,0,0.002906977,0.015116279,0.009593023,41023
49677,9.141932197,10.67834977,8.007659569,6.286971015,5.768603559,7.679262675,9.143815548,4.184854471,1.119503212,8.308153114,1.624439406,0.968499074,0.01003706,0.004786905,0.000772082,0,0.000154416,0.010345893,0.005404571,34755
49679,4.831628992,2.246428992,9.931144818,4.842215546,10.00156863,4.484112535,0,3.76422423,4.587446919,0,2.246428992,0.956245589,0.008468596,0.00564573,0,0,0,0.009880028,0.019760056,32831
49680,11.23120856,7.227952818,7.296220407,7.333098591,5.747336587,16.55984916,16.05933497,19.33566159,6.140818267,5.572894207,14.49209781,0.973001038,0.003634476,0.012461059,0,0,0,0.005711319,0.005192108,42084
49682,7.592595932,8.607739407,14.64412213,5.058098777,7.386970868,8.51006553,15.07747247,11.12485001,9.26077865,8.162797907,10.89867016,0.767881864,0.008767882,0.137978772,0.000922935,0,0.011305953,0.026534379,0.046608214,54040
49683,13.45239752,3.466616503,8.858829809,10.70629077,1.673053894,6.9627246,5.384755647,9.080355596,6.968826302,22.40343074,17.6363034,0.959652707,0.00102145,0.019918284,0,0,0.003064351,0.006639428,0.009703779,4676
49684,12.98795285,13.21492136,12.10878525,6.831684925,7.765945463,5.916149432,6.49814041,7.871543221,7.404871773,7.817056228,6.880233214,0.944472342,0.003541507,0.011417396,0.006501573,0.000264292,0.005735127,0.010465946,0.017601818,51850
49686,13.04424893,13.13987124,12.31223127,9.696811867,9.158991481,10.21606552,10.11408684,8.807402374,10.06674218,13.11268236,12.25118964,0.941205733,0.004104095,0.012623201,0.005067935,0.000217641,0.005907409,0.012934117,0.017939869,45590
49688,7.862303959,5.13903966,6.20692205,4.861339179,2.54283189,2.33686663,6.322184758,1.186792675,8.649932556,0,5.875724121,0.968460111,0.001855288,0.006679035,0.005194805,0,0,0.012244898,0.005565863,40388
49689,5.918553397,2.250794615,4.054969615,3.765509487,6.122060256,4.038958718,2.250794615,12.95470949,2.409007564,8.511475641,2.142931795,0.947201018,0.00826972,0.015267176,0.003180662,0,0.003180662,0.015267176,0.007633588,34226
49690,5.083041103,8.866495082,11.34111179,6.661513669,3.954262019,6.432440586,8.243494888,10.47425964,7.719322064,3.910722711,6.859380945,0.96796412,0.000160179,0.007208073,0.003043409,0,0.004965561,0.004164664,0.012493993,49376
49701,10.32724633,3.226808494,3.389227413,6.367966313,2.75731612,0,11.91051429,6.948804537,12.76099334,5.911797297,2.01405888,0.888568684,0.042267051,0.053794428,0,0,0,0.010566763,0.004803074,24597
49705,3.890423372,15.16044504,11.44258666,3.423586553,3.917430416,0,14.72798111,10.89297492,3.759596798,8.492851761,7.431859018,0.983443709,0,0.008830022,0.002207506,0,0,0.005518764,0,36802
49706,12.12867276,9.622300196,5.137465213,5.903848833,6.474407503,2.385164689,5.960689662,7.063315791,3.327088244,7.535818648,10.64371485,0.952162516,0.002402796,0.028615116,0.001747488,0,0.00109218,0.00873744,0.005242464,45696
49707,16.13006741,13.41438041,12.0660701,13.94092706,14.07071426,16.60811575,19.81534372,26.61793082,18.84194691,20.9192806,18.49265789,0.973126453,0.001833304,0.004337328,0.005142193,0.000223574,0.001475586,0.006662493,0.00719907,37672
49709,10.89368966,6.84785398,13.46026106,6.630301741,8.047434273,14.18213472,9.365555611,14.35254315,15.28806316,9.854525815,9.841990409,0.976938038,0,0.004723534,0.00166713,0,0.00055571,0.009447069,0.006668519,35641
49710,7.931666259,0,0,16.34705917,16.34705917,24.63308313,74.72688778,32.14128778,2.426667237,0,8.912779218,0.927536232,0,0.04589372,0.004830918,0,0,0.009661836,0.012077295,33470
49712,9.152150051,4.119304766,3.899625158,4.071111876,2.943056743,4.856110266,7.672249379,6.749670038,3.809154157,2.457379062,3.222967047,0.956801008,0.00163728,0.011460957,0.002770781,0.000377834,0.000503778,0.018010076,0.008438287,46625
49713,9.076869582,5.938524571,7.127922103,0,5.622750644,8.956448766,3.568192489,7.32362779,0,5.32249206,1.926732242,0.959893048,0.004278075,0.012834225,0.001069519,0.002139037,0.003743316,0.009090909,0.006951872,49799
49715,12.7372384,17.04804843,21.43603227,14.80129486,9.08445262,12.55023642,7.499188371,15.83468808,14.90366827,7.792028594,7.592636837,0.608543194,0.001912655,0.347784507,0.000318776,0.001912655,0,0.03729678,0.002231431,48957
49716,4.522737841,8.978604963,17.17881948,4.35963871,0,3.7993933,8.215301241,0,4.662595285,8.605923573,4.024877792,0.939506173,0,0.039506173,0.002469136,0,0.001234568,0.012345679,0.004938272,45464
49717,0,0,0,0,0,0,0,0,0,0,0,0.958333333,0,0.041666667,0,0,0,0,0,50640
49718,5.200180742,0,0,0,0,9.882312411,4.627748217,4.771676748,0,1.950771041,0,0.928876245,0.008534851,0.035561878,0,0,0,0.024182077,0.00284495,38929
49719,11.22724508,22.18520419,4.894923421,5.74862746,6.493748385,10.83441579,15.62413429,0,2.506337885,0,16.34705617,0.929862617,0,0.035430224,0,0,0,0.019522777,0.015184382,50229
49720,7.698891954,7.961033733,5.937783646,10.12065773,7.393394265,5.713013868,4.999361895,4.895128663,4.300974084,4.612849684,4.348773016,0.948689956,0.005131004,0.015720524,0.002947598,0.000655022,0.002401747,0.012663755,0.011790393,49945
49721,6.946226995,5.140070019,5.921340995,4.926391798,3.541672201,2.247309407,2.815198102,6.77391391,5.882434532,6.710466106,3.069945518,0.934383387,0.000776946,0.037505297,0.003107784,0.000353157,0.000353157,0.018293544,0.005226727,28799
49722,0,0,0,0,0,0,0,0,0,0,0,0.941704036,0.01793722,0.02690583,0,0,0,0,0.013452915,49065
49724,9.309878272,12.85327583,15.83057871,14.83317356,0,1.626590401,5.83415986,15.6765801,10.7867719,27.87027251,10.24591344,0.858629662,0,0.09019948,0.001734605,0,0.000867303,0.042497832,0.006071119,40957
49725,16.77289125,6.5789,4.492049217,9.664984987,2.433515144,0,9.035154178,26.90595888,4.492049217,4.187859791,0,0.877444589,0,0.093872229,0,0,0,0.0273794,0.001303781,39466
49726,3.023965879,1.761883365,6.162864178,1.262082514,0,3.075840737,13.51574499,4.83492845,0,0,0,0.938737041,0,0.03204524,0,0,0,0.026390198,0.002827521,39306
49727,6.165456767,4.835193296,3.129552778,2.456578656,1.900067558,3.652578474,6.623811449,3.213036333,9.792783191,8.068422113,3.7324283,0.954705303,0.000562667,0.01477001,0.000562667,0,0.005064003,0.013222675,0.011112674,43322
49728,9.712729042,9.712729042,30.64168772,0,0,0,19.99812665,10.01480659,9.825885329,9.743232036,19.48646407,0.907738095,0,0.077380952,0,0,0,0.008928571,0.005952381,37015
49729,2.250511411,4.756938382,11.07005242,6.866537137,5.819465284,1.944594606,8.275663762,12.44076895,13.80330339,17.24429945,1.107528008,0.959671907,0.003417635,0.004101162,0,0,0.008885851,0.008885851,0.015037594,4714
49730,2.216059854,4.760614129,4.44895016,1.58461733,3.029181207,4.885940924,9.306940558,6.325696113,3.325066575,4.663839049,3.101912803,0.971889401,0,0.005069124,0.000921659,0.000921659,0.000460829,0.011059908,0.009677419,45822
49733,14.04960148,11.1267545,19.15555216,4.88468,10.44638478,8.782924326,5.375723613,8.533221221,3.643356489,7.057748804,3.45837888,0.966632963,0.001011122,0.012133468,0.003033367,0,0.003538928,0.007077856,0.006572295,40725
49735,8.632568368,8.955722982,7.805188788,5.901575813,5.418485821,6.493355111,5.4447235,4.58637402,5.422999108,7.164453784,5.65139156,0.965588509,0.003100134,0.006251938,0.003461817,0.000568358,0.000775034,0.011728842,0.008525369,45273
49736,0,8.068852076,0,24.46924464,6.074808997,11.99723616,24.31743114,5.612545848,6.835013149,6.21354481,7.395073702,0.91349481,0,0.065743945,0,0,0,0.020761246,0,40122
49738,19.37854417,13.94944946,16.36292134,9.405019599,10.71678337,11.51239894,11.02496231,7.371091929,12.27797804,17.27851661,16.71570768,0.969434539,0.002037697,0.004381049,0.002649007,0,0.001426388,0.011105451,0.008965869,38366
49740,4.878893936,6.323259685,4.009726314,5.135807995,2.684273715,2.658932306,7.861897316,5.37694787,6.430272224,3.265492218,3.457069398,0.944332855,0.003012912,0.032568149,0.00143472,0.000573888,0.00071736,0.01061693,0.006743185,56598
49743,4.21853251,4.88693342,4.56940026,0,4.439053576,0,8.784513784,0,9.131962549,18.45239376,0,0.981505945,0,0.005284016,0,0,0,0.010568032,0.002642008,37877
49744,16.43742467,4.429315553,20.16552515,4.460063548,4.460063548,3.720912515,0,4.280367193,5.951942649,17.04719429,3.897813609,0.995151515,0.002424242,0,0,0,0,0,0.002424242,34082
49745,11.61392241,10.9216259,10.96327236,11.85263489,3.297914509,5.741775482,5.710691552,15.23082443,2.945730579,2.945730579,12.26698678,0.781851512,0,0.164986251,0.002749771,0,0,0.048579285,0.001833181,41060
49746,5.089756119,11.52031104,6.304091452,7.264429552,6.662167028,12.79324068,8.23680749,5.615409199,9.456939864,4.513000326,4.497482225,0.96799332,0.000556638,0.011411077,0.001948233,0,0.001113276,0.011132758,0.005844698,28515
49747,16.12719771,1.086186882,10.7496404,6.789993909,1.740225716,15.22098714,1.68582228,5.424433368,15.59342821,6.030740916,7.521360854,0.980361757,0.002067183,0.001550388,0.002583979,0,0.002583979,0.003617571,0.007235142,16264
49748,0,0,0,0,0,0,0,0,0,0,0,0.935294118,0,0.035294118,0,0,0,0.029411765,0,33864
49749,12.14128352,6.023106094,10.04955956,6.982030306,7.324333341,6.30448361,6.227597782,4.024074784,4.733235232,3.971666589,3.272097735,0.966488248,0.000930882,0.013032348,0.001396323,0.000465441,0,0.013265069,0.00442169,42758
49751,6.414791184,0,6.742333541,3.271329372,4.97659679,8.850100096,1.682433924,6.74627034,3.225032487,6.423609631,0,0.982808023,0.00191022,0.003342884,0,0.00095511,0.00095511,0.006685769,0.003342884,42290
49752,7.078304272,19.61466252,0,13.11132699,0,10.18798485,25.9878165,12.57656155,26.13714233,26.4326035,19.25793961,0.794230769,0.007692308,0.146153846,0.001923077,0,0,0.040384615,0.009615385,40462
49753,5.052532329,16.08393719,8.334665241,3.349235877,13.45318211,2.374006417,9.428922654,11.49106004,10.30525513,3.172531454,0,0.980212355,0,0.003378378,0.000482625,0,0.002413127,0.001930502,0.011583012,2460
49755,7.259712156,0,1.940080497,14.04122183,7.08983129,0,1.734590751,3.628987526,5.287844133,7.595478594,1.486196512,0.921537651,0.001053186,0.038441285,0.001579779,0,0,0.028962612,0.008425487,32449
49756,10.79670594,4.951057091,10.19488652,3.658376692,5.328355146,4.568050143,4.473896033,4.351197459,8.486138735,6.814626575,5.3021965,0.979808439,0.001035465,0.004400725,0,0,0,0.010354647,0.004400725,35048
49757,21.43003699,54.3626378,14.33010976,7.03045752,28.87664431,10.40307337,0,7.638316667,26.29892134,19.03066382,13.3608752,0.730693069,0.005940594,0.164356436,0,0.003960396,0.003960396,0.065346535,0.025742574,48750
49759,6.211227943,10.22999346,4.196765101,0,5.648702378,2.234275743,11.54203199,4.271403746,9.692477765,11.66747194,0.952131688,0.989304813,0,0.004159239,0,0,0,0.002970885,0.003565062,20998
49760,10.41891178,24.71795091,33.39223422,14.39906129,5.148151893,0,1.91793899,9.328807013,9.94876101,0,0,0.842253521,0,0.102816901,0,0,0,0.052112676,0.002816901,45925
49762,5.331861189,5.413122222,0,5.234656338,29.48955884,8.401268701,4.400444131,11.77720548,0,0,0,0.728125,0,0.2296875,0.0015625,0,0.0015625,0.0375,0.0015625,35969
49764,0,0,0,0,0,0,0,0,0,0,0,0.836734694,0,0.108843537,0,0,0,0,0.054421769,49065
49765,6.669413962,8.654256861,4.118897159,6.892360713,5.524616562,6.808102985,6.888721401,11.41569492,9.118663264,5.121049759,4.070636856,0.965475905,0.002397507,0.009590026,0,0,0.000959003,0.011747782,0.009829777,29360
49766,9.284585809,2.882065536,5.621360323,4.247633719,4.137088374,11.57925172,9.102791063,20.64818564,16.44256727,14.53909334,19.04357849,0.968111202,0.000408831,0.0053148,0.004905969,0.000408831,0.006132461,0.002861815,0.011856092,33717
49768,0,0,0,5.293526681,7.382077311,7.26677542,0,13.47857395,20.4705584,0,14.49488697,0.964435146,0,0.016736402,0,0,0,0.010460251,0.008368201,33864
49769,8.383237774,10.66575894,6.149093735,8.248301582,6.557500608,6.52311691,18.72814842,13.0000556,8.404627616,8.410824635,6.290027068,0.887222555,0.00239952,0.053989202,0.01019796,0,0.00119976,0.031193761,0.013797241,42153
49770,14.10242691,10.24037455,5.388587558,6.936367145,6.525278692,7.328978816,5.856587552,8.279265129,8.385350593,7.208080761,5.101944384,0.933641327,0.005159897,0.030119398,0.006719866,0.000599988,0.001679966,0.01301974,0.009059819,49850
49774,3.709192761,11.04572782,14.22280384,5.564410535,1.758098055,1.654408968,4.237048298,6.115525122,5.570269638,5.630103944,1.442769638,0.909725954,0,0.054809242,0,0,0,0.030091349,0.005373455,40133
49775,30.91335579,0,0,0,0,0,0,0,0,0,0,0.884210526,0,0.042105263,0,0,0,0.073684211,0,34009
49776,7.109377913,5.845279714,1.621986758,4.915918485,1.489345233,5.83849089,8.708909587,5.438651536,6.793614513,4.769525424,0,0.984450402,0.001072386,0.006434316,0,0.002680965,0,0.000536193,0.004825737,33851
49777,7.517546524,5.612409329,8.010112683,14.26939079,3.234745305,5.226652622,0,11.8881197,3.510486159,20.8645278,4.149138963,0.989044431,0,0.004869142,0,0,0,0,0.006086427,47006
49779,9.642203686,8.402011037,10.10006749,14.23203572,9.208497521,5.702222332,12.18755268,17.71252378,21.3184762,12.15609806,17.68772839,0.975105579,0.005334519,0.005334519,0.004223161,0,0,0.006668148,0.003334074,29342
49780,7.116693885,5.350524358,6.858641932,10.3387964,1.686457194,11.68529388,7.004725026,3.559866906,7.318676927,1.667035714,3.610024872,0.935137896,0.003064351,0.037793667,0.002553626,0,0.002042901,0.013278856,0.006128703,44191
49781,15.12198766,17.26790657,16.30666174,22.8363899,15.51202843,12.31804366,14.95889159,8.193144303,11.93021025,11.17416396,6.718167388,0.666834805,0.007313997,0.259016393,0.001513241,0,0.000504414,0.058259773,0.006557377,39908
49782,0,0,0,5.344352511,0,0,5.344352511,0,5.361860274,5.344352511,0,0.962292609,0,0.018099548,0,0,0.007541478,0.003016591,0.009049774,46771
